  6,222,349,488  99% - ...
         87,024   0%                                    - syntax-ppss
         78,736   0%                                       make-closure
          8,288   0%                                     - syntax-propertize
          8,288   0%                                        seed7-mode-syntax-propertize
         41,936   0%                                    match-string
      1,566,480   0%                                - seed7-re-search-backward
      1,036,048   0%                                 - run-with-timer
      1,036,048   0%                                  - run-at-time
        482,784   0%                                   - timer-activate
        482,784   0%                                    - timer--activate
        482,784   0%                                       timer--time-less-p
        285,760   0%                                     timer-relative-time
        201,200   0%                                   - timer-set-time
        201,200   0%                                      timer--time-setter
         66,304   0%                                     timer-create
        422,688   0%                                 - seed7-inside-string-p
         37,296   0%                                  - syntax-ppss
         37,296   0%                                     make-closure
         82,880   0%                                 - seed7-inside-comment-p
         41,440   0%                                  - syntax-ppss
         41,440   0%                                     make-closure
         24,864   0%                                   make-closure
        838,311   0%                                - seed7-re-search-forward
        332,763   0%                                 - seed7-inside-comment-p
        299,611   0%                                  - syntax-ppss
        258,171   0%                                   - syntax-propertize
        254,027   0%                                      seed7-mode-syntax-propertize
         41,440   0%                                     make-closure
        174,048   0%                                 - seed7-inside-string-p
         45,584   0%                                  - syntax-ppss
         45,584   0%                                     make-closure
         68,952   0%                                  match-string
    124,870,195   2%                               - seed7--current-line-nth-word
    116,283,287   1%                                - thing-at-point
    105,640,943   1%                                 - bounds-of-thing-at-point
     43,507,856   0%                                    make-closure
     21,171,284   0%                                  - #<byte-code-function 353>
     21,163,056   0%                                   - forward-thing
     21,163,056   0%                                      format
     15,826,038   0%                                  - seq-some
     15,821,792   0%                                     make-closure
     10,405,895   0%                                  - #<byte-code-function CC6>
     10,402,608   0%                                   - forward-thing
     10,402,608   0%                                      format
      1,166,558   0%                                    re-search-forward
     45,625,363   0%                               - seed7-re-search-forward
     19,493,360   0%                                - seed7-inside-string-p
      4,914,768   0%                                 - syntax-ppss
      4,881,632   0%                                    make-closure
         32,792   0%                                    parse-partial-sexp
     16,925,395   0%                                - seed7-inside-comment-p
     13,933,427   0%                                 - syntax-ppss
     10,012,805   0%                                  - syntax-propertize
      9,635,701   0%                                     seed7-mode-syntax-propertize
      3,887,072   0%                                    make-closure
         32,792   0%                                    parse-partial-sexp
            758   0%                                    #<byte-code-function DE1>
     22,464,887   0%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
      6,999,216   0%                                - seed7-inside-line-indent-before-comment-p
         82,880   0%                                 - seed7-inside-comment-p
         16,576   0%                                  - syntax-ppss
         16,576   0%                                     make-closure
      6,609,975   0%                                - seed7-inside-comment-p
      3,787,911   0%                                 - syntax-ppss
      3,779,328   0%                                    make-closure
          8,583   0%                                    #<byte-code-function F74>
      6,568,240   0%                               - seed7-inside-line-indent-before-comment-p
        111,888   0%                                - seed7-inside-comment-p
         62,160   0%                                 - syntax-ppss
         62,160   0%                                    make-closure
      5,611,641   0%                                 seed7--end-regexp-for
      5,535,794   0%                               - seed7-inside-comment-p
      3,848,376   0%                                - syntax-ppss
      3,841,488   0%                                   make-closure
          2,663   0%                                   #<byte-code-function 031>
         82,608   0%                              - seed7-to-next-line-starts-with
         78,464   0%                               - seed7-re-search-forward
         24,864   0%                                - seed7-inside-string-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
          8,288   0%                                  seed7-inside-comment-p
         22,768   0%                              - seed7-re-search-forward-closest
         18,624   0%                               - seed7-re-search-forward
         16,576   0%                                - seed7-inside-string-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
          4,144   0%                               - seq-filter
          4,144   0%                                  make-closure
    254,238,687   4%                             - seed7-to-block-backward
    132,383,887   2%                              - seed7-re-search-backward
     97,962,711   1%                               - run-with-timer
     97,962,711   1%                                - run-at-time
     50,166,893   0%                                 - timer-activate
     50,166,893   0%                                  - timer--activate
     50,166,893   0%                                   - timer--time-less-p
            197   0%                                      timer--time
     26,357,419   0%                                   timer-relative-time
     18,633,922   0%                                 - timer-set-time
     18,625,776   0%                                    timer--time-setter
      2,801,344   0%                                   timer-create
          3,133   0%                                   timer-set-function
     18,328,149   0%                               - seed7-inside-string-p
      3,268,853   0%                                - syntax-ppss
      3,199,168   0%                                   make-closure
         65,584   0%                                   parse-partial-sexp
      8,693,949   0%                               - seed7-inside-comment-p
      3,294,317   0%                                - syntax-ppss
      3,290,336   0%                                   make-closure
      5,832,224   0%                                 re-search-backward
      1,566,854   0%                                 make-closure
     86,955,448   1%                              - seed7--current-line-nth-word
     81,028,533   1%                               - thing-at-point
     73,575,469   1%                                - bounds-of-thing-at-point
     32,573,962   0%                                   make-closure
     16,698,670   0%                                 - #<byte-code-function 089>
     16,696,979   0%                                  - forward-thing
     16,695,664   0%                                     format
          1,315   0%                                     intern-soft
     12,900,309   0%                                 - seq-some
     12,891,984   0%                                    make-closure
      6,059,984   0%                                 - #<byte-code-function C2D>
      6,059,984   0%                                  - forward-thing
      6,059,984   0%                                     format
          9,216   0%                                   re-search-forward
     21,217,280   0%                              - seed7-inside-line-indent-before-comment-p
      3,866,352   0%                               - seed7-inside-comment-p
      2,366,224   0%                                - syntax-ppss
      2,366,224   0%                                   make-closure
      6,625,560   0%                                seed7--start-regexp-for
      5,664,128   0%                              - seed7-inside-comment-p
      3,268,896   0%                               - syntax-ppss
      3,203,312   0%                                  make-closure
         65,584   0%                                  parse-partial-sexp
    134,588,717   2%                            - seed7-re-search-backward
     97,829,212   1%                             - run-with-timer
     97,829,212   1%                              - run-at-time
     49,138,859   0%                               - timer-activate
     49,138,859   0%                                - timer--activate
     49,138,859   0%                                 - timer--time-less-p
          2,515   0%                                    timer--time
     26,208,453   0%                                 timer-relative-time
     18,213,896   0%                               - timer-set-time
     18,213,896   0%                                  timer--time-setter
      4,264,176   0%                                 timer-create
          3,828   0%                                 timer-set-function
     18,528,545   0%                             - seed7-inside-string-p
      2,433,249   0%                              - syntax-ppss
      2,399,376   0%                                 make-closure
         32,792   0%                                 parse-partial-sexp
      8,004,599   0%                               re-search-backward
      7,897,433   0%                             - seed7-inside-comment-p
      3,318,313   0%                              - syntax-ppss
      3,186,736   0%                                 make-closure
         98,376   0%                                 parse-partial-sexp
            409   0%                                 #<byte-code-function 832>
      2,328,928   0%                               make-closure
     36,497,247   0%                            - seed7-calc-indent
     24,446,008   0%                             - seed7-line-inside-parens-pair-column
     24,446,008   0%                              - seed7-line-inside-parens-pair
     24,398,880   0%                               - seed7-re-search-backward
     19,302,454   0%                                - run-with-timer
     19,302,454   0%                                 - run-at-time
      9,465,342   0%                                  - timer-activate
      9,465,342   0%                                   - timer--activate
      9,432,550   0%                                    - timer--time-less-p
        163,960   0%                                       timer--time
      5,257,280   0%                                    timer-relative-time
      3,589,416   0%                                  - timer-set-time
      3,589,416   0%                                     timer--time-setter
        990,416   0%                                    timer-create
      2,911,248   0%                                - seed7-inside-string-p
      1,043,024   0%                                 - syntax-ppss
        907,536   0%                                    make-closure
        131,168   0%                                    parse-partial-sexp
          1,642   0%                                    #<byte-code-function 86E>
      1,422,296   0%                                - seed7-inside-comment-p
        929,160   0%                                 - syntax-ppss
        634,032   0%                                    make-closure
        295,128   0%                                    parse-partial-sexp
        745,920   0%                                  make-closure
         16,962   0%                                  re-search-backward
         14,336   0%                               - forward-sexp
         14,336   0%                                  seed7--forward-sexp-function
     11,093,708   0%                             - seed7-line-is-defun-end
     10,196,487   0%                              - seed7-end-of-defun
      9,776,632   0%                               - seed7-top-block-name
      9,764,200   0%                                - seed7--to-top
      9,731,440   0%                                 - seed7-re-search-backward
      6,847,576   0%                                  - run-with-timer
      6,847,576   0%                                   - run-at-time
      3,401,000   0%                                    - timer-activate
      3,401,000   0%                                     - timer--activate
      3,401,000   0%                                      - timer--time-less-p
         65,584   0%                                         timer--time
      1,670,480   0%                                      timer-relative-time
      1,245,664   0%                                    - timer-set-time
      1,245,664   0%                                       timer--time-setter
        530,432   0%                                      timer-create
      1,922,456   0%                                  - seed7-inside-string-p
        256,568   0%                                   - syntax-ppss
        223,776   0%                                      make-closure
         32,792   0%                                      parse-partial-sexp
        576,016   0%                                  - seed7-inside-comment-p
        227,920   0%                                   - syntax-ppss
        227,920   0%                                      make-closure
        385,392   0%                                    make-closure
         28,616   0%                                 - run-with-timer
         28,616   0%                                  - run-at-time
          9,912   0%                                   - timer-activate
          9,912   0%                                    - timer--activate
          9,912   0%                                       timer--time-less-p
          8,288   0%                                     timer-create
          6,384   0%                                     timer-relative-time
          4,032   0%                                   - timer-set-time
          4,032   0%                                      timer--time-setter
          4,144   0%                                   make-closure
         12,432   0%                                - seed7--block-name
         12,432   0%                                 - seed7-re-search-forward
         12,432   0%                                    seed7-inside-string-p
        320,799   0%                               - seed7-re-search-forward
        182,336   0%                                - seed7-inside-string-p
         45,584   0%                                 - syntax-ppss
         45,584   0%                                    make-closure
        124,127   0%                                - seed7-inside-comment-p
         70,255   0%                                 - syntax-ppss
         49,728   0%                                    make-closure
         20,527   0%                                  - syntax-propertize
         20,527   0%                                     seed7-mode-syntax-propertize
         45,192   0%                               - seed7-re-search-backward
         24,864   0%                                  seed7-inside-string-p
         20,328   0%                                - run-with-timer
         20,328   0%                                 - run-at-time
          9,912   0%                                  - timer-activate
          9,912   0%                                   - timer--activate
          9,912   0%                                      timer--time-less-p
          6,384   0%                                    timer-relative-time
          4,032   0%                                  - timer-set-time
          4,032   0%                                     timer--time-setter
         17,424   0%                                 match-string
          9,232   0%                                 match-string-no-properties
        799,051   0%                              - seed7-beg-of-defun
        628,255   0%                               - seed7-re-search-backward
        405,376   0%                                - run-with-timer
        405,376   0%                                 - run-at-time
        204,752   0%                                  - timer-activate
        204,752   0%                                   - timer--activate
        204,752   0%                                      timer--time-less-p
        105,184   0%                                    timer-relative-time
         78,864   0%                                  - timer-set-time
         78,864   0%                                     timer--time-setter
         16,576   0%                                    timer-create
        140,896   0%                                - seed7-inside-string-p
         33,152   0%                                 - syntax-ppss
         33,152   0%                                    make-closure
         37,296   0%                                - seed7-inside-comment-p
         24,864   0%                                 - syntax-ppss
         24,864   0%                                    make-closure
         33,152   0%                                  make-closure
         11,535   0%                                  re-search-backward
         64,840   0%                               - seed7-top-block-name
         35,832   0%                                - seed7--block-name
         35,832   0%                                   seed7-re-search-forward
         29,008   0%                                - seed7--to-top
         18,088   0%                                 - seed7-re-search-backward
          7,168   0%                                    re-search-backward
          6,776   0%                                  - run-with-timer
          6,776   0%                                   - run-at-time
          3,304   0%                                    - timer-activate
          3,304   0%                                     - timer--activate
          3,304   0%                                        timer--time-less-p
          2,128   0%                                      timer-relative-time
          1,344   0%                                    - timer-set-time
          1,344   0%                                       timer--time-setter
          4,144   0%                                  - seed7-inside-string-p
          4,144   0%                                   - syntax-ppss
          4,144   0%                                      make-closure
         10,920   0%                                 - run-with-timer
         10,920   0%                                  - run-at-time
          4,144   0%                                     timer-create
          3,304   0%                                   - timer-activate
          3,304   0%                                    - timer--activate
          3,304   0%                                       timer--time-less-p
          2,128   0%                                     timer-relative-time
          1,344   0%                                   - timer-set-time
          1,344   0%                                      timer--time-setter
         33,480   0%                               - seed7-re-search-backward-closest
         33,480   0%                                - seed7-re-search-backward
         19,928   0%                                   re-search-backward
         13,552   0%                                 - run-with-timer
         13,552   0%                                  - run-at-time
          6,608   0%                                   - timer-activate
          6,608   0%                                    - timer--activate
          6,608   0%                                       timer--time-less-p
          4,256   0%                                     timer-relative-time
          2,688   0%                                   - timer-set-time
          2,688   0%                                      timer--time-setter
          8,184   0%                                 match-string-no-properties
          2,096   0%                                 match-string
         49,714   0%                              - seed7-line-starts-with-any
         49,714   0%                                 seed7-line-starts-with
         31,000   0%                              - seed7--current-line-nth-word
         31,000   0%                               - thing-at-point
         29,952   0%                                - bounds-of-thing-at-point
         12,432   0%                                 - seq-some
         12,432   0%                                    make-closure
          8,288   0%                                   make-closure
          8,184   0%                                 - #<byte-code-function 860>
          8,184   0%                                  - forward-thing
          8,184   0%                                     format
          1,048   0%                                 - #<byte-code-function 974>
          1,048   0%                                  - forward-thing
          1,048   0%                                     format
         17,456   0%                              - seed7-move-to-line
         17,456   0%                               - seed7-to-previous-non-empty-line
          4,144   0%                                - seed7-inside-comment-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
        255,688   0%                             - seed7-line-inside-a-block-cached
        255,688   0%                              - seed7-line-inside-a-block
        175,736   0%                               - seed7--safe-enclosing-block-bounds
         89,728   0%                                - seed7--block-end-pos-for
         64,856   0%                                 - seed7-to-block-forward
         37,016   0%                                  - seed7--current-line-nth-word
         32,872   0%                                   - thing-at-point
         32,872   0%                                    - bounds-of-thing-at-point
         17,416   0%                                     - #<byte-code-function 925>
         17,416   0%                                      - forward-thing
         17,416   0%                                         format
          8,288   0%                                       make-closure
          7,168   0%                                       re-search-forward
         12,432   0%                                  - seed7-re-search-forward
          8,288   0%                                   - seed7-inside-comment-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
          4,144   0%                                   - seed7-inside-string-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
         11,264   0%                                    seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          4,144   0%                                  - seed7-inside-line-indent-before-comment-p
          4,144   0%                                   - seed7-inside-comment-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
          7,344   0%                                 - seed7-re-search-forward-closest
          7,344   0%                                  - seed7-re-search-forward
          4,144   0%                                   - seed7-inside-comment-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
         81,864   0%                                - seed7-to-block-backward
         55,040   0%                                 - seed7-re-search-backward
         28,096   0%                                  - run-with-timer
         28,096   0%                                   - run-at-time
         12,224   0%                                    - timer-activate
         12,224   0%                                     - timer--activate
         12,224   0%                                        timer--time-less-p
          9,728   0%                                      timer-relative-time
          6,144   0%                                    - timer-set-time
          6,144   0%                                       timer--time-setter
         12,432   0%                                    seed7-inside-string-p
         10,368   0%                                    re-search-backward
          4,144   0%                                    make-closure
         26,824   0%                                 - seed7--current-line-nth-word
         22,680   0%                                  - thing-at-point
         21,664   0%                                   - bounds-of-thing-at-point
          9,232   0%                                    - #<byte-code-function 652>
          9,232   0%                                     - forward-thing
          9,232   0%                                        format
          4,144   0%                                      make-closure
          4,144   0%                                    - seq-some
          4,144   0%                                       make-closure
         65,616   0%                               - seed7-re-search-backward
         30,904   0%                                  re-search-backward
         30,568   0%                                - run-with-timer
         30,568   0%                                 - run-at-time
          9,880   0%                                  - timer-activate
          9,880   0%                                   - timer--activate
          9,880   0%                                      timer--time-less-p
          8,944   0%                                  - timer-set-time
          8,944   0%                                     timer--time-setter
          7,600   0%                                    timer-relative-time
          4,144   0%                                    timer-create
          4,144   0%                                  seed7-inside-string-p
         14,336   0%                                 replace-regexp-in-string
        160,186   0%                             - seed7-line-at-endof-array-definition-block
         75,792   0%                              - seed7-line-code-ends-with
         71,648   0%                               - seed7-re-search-backward
         41,600   0%                                - run-with-timer
         41,600   0%                                 - run-at-time
         20,768   0%                                  - timer-activate
         20,768   0%                                   - timer--activate
         20,768   0%                                      timer--time-less-p
         12,768   0%                                    timer-relative-time
          8,064   0%                                  - timer-set-time
          8,064   0%                                     timer--time-setter
         21,760   0%                                  re-search-backward
          4,144   0%                                  make-closure
